total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,human_development_index,log_total_cases,log_total_deaths,log_population_density,log_reproduction_rate,iso_code,continent,location,date,hdi_category,stringency_category,aged_65_older_category,density_category,new_deaths_log,new_cases_log
9176975.0,58462.0,51531.570999999996,223945.0,1279.0,1071.4289999999999,43173.695,275.038,242.43400000000003,1053.5639999999999,6.017,5.041,1.0,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.962699548596916,5.350141370434868,1.398634324538392,0.0,BRA,South America,Brazil,1611964800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.106870544478654,4.766873668601067
9204731.0,27756.0,51450.570999999996,224504.0,559.0,1066.714,43304.275,130.58,242.053,1056.194,2.63,5.018,0.99,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.964011101159135,5.351224083256722,1.398634324538392,-0.004364805402450088,BRA,South America,Brazil,1612051200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.747411807886423,4.4433568788182445
9229322.0,24591.0,51132.71400000001,225099.0,595.0,1062.143,43419.965,115.69,240.55700000000002,1058.993,2.799,4.997,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.96516979826601,5.352373565656022,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1612137600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.7745169657285498,4.3907761898062825
9283418.0,54096.0,50008.857,226309.0,1210.0,1061.5710000000001,43674.462999999996,254.498,235.27,1064.6860000000001,5.693,4.994,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.967707905662451,5.354701825596864,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1612224000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0827853703164503,4.733165153421694
9339420.0,56002.0,48934.857,227563.0,1254.0,1057.4289999999999,43937.928,263.465,230.217,1070.585,5.9,4.975,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.970319906356341,5.357101650508186,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1612310400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0982975364946976,4.748203537246444
9396293.0,56873.0,48229.429000000004,228795.0,1232.0,1035.4289999999999,44205.490999999995,267.563,226.899,1076.381,5.796,4.871,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.97295655070872,5.359446529316194,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1612396800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.090610707828407,4.754906137502776
9447165.0,50872.0,46950.28599999999,230034.0,1239.0,1052.5710000000001,44444.822,239.331,220.88099999999997,1082.21,5.829,4.952,0.98,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.9753015006175305,5.361792031326686,1.398634324538392,-0.00877392430750515,BRA,South America,Brazil,1612483200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0930713063760633,4.706478811975557
9524640.0,77475.0,45701.28599999999,231534.0,1500.0,1004.2860000000001,44809.308,364.486,215.005,1089.267,7.057,4.725,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.978848569757827,5.36461477474128,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1612656000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1760912590556813,4.889161584911321
9599565.0,74925.0,45163.857,233520.0,1986.0,1030.143,45161.797999999995,352.49,212.476,1098.611,9.343,4.846,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.982251553624992,5.368324081979958,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1612828800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2979792441593623,4.874626751617682
9659167.0,59602.0,45678.143,234850.0,1330.0,1041.0,45442.199,280.402,214.896,1104.868,6.257000000000001,4.897,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.984939674769296,5.370790564519267,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1612915200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.123851640967086,4.77526083313605
9713909.0,54742.0,45373.71400000001,236201.0,1351.0,1058.0,45699.737,257.53700000000003,213.46400000000003,1111.223,6.356,4.977,1.01,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.987394030680875,5.373281731946262,1.398634324538392,0.004321373782642578,BRA,South America,Brazil,1613001600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.130655349022031,4.73832066032103
9765455.0,51546.0,45470.0,237489.0,1288.0,1065.0,45942.238,242.502,213.917,1117.2830000000001,6.059,5.01,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.989692483096042,5.375643498803264,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1613088000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1099158630237933,4.712194969419169
9809754.0,44299.0,51798.429000000004,238532.0,1043.0,1214.0,46150.64599999999,208.408,243.68900000000002,1122.19,4.907,5.711,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.991658116678408,5.377546649586541,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1613174400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.018284308426531,4.646393922625243
9834513.0,24759.0,44267.570999999996,239245.0,713.0,1101.5710000000001,46267.126,116.48,208.26,1125.5439999999999,3.3539999999999996,5.182,1.02,69.91,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.992752858749578,5.378842870189319,1.398634324538392,0.008600171761917567,BRA,South America,Brazil,1613260800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8530895298518657,4.393733099829008
9866710.0,32197.0,48867.143,239773.0,528.0,1177.0,46418.599,151.47299999999998,229.899,1128.028,2.484,5.537000000000001,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.9941723637095015,5.379800277131488,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1613347200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.722633922533812,4.507815407592017
9921981.0,55271.0,46059.429000000004,240940.0,1167.0,1060.0,46678.625,260.026,216.69,1133.518,5.49,4.987,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.996598391053014,5.3819089060057985,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1613433600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.0670708560453703,4.742497322199888
9978747.0,56766.0,45654.28599999999,242090.0,1150.0,1034.286,46945.685,267.059,214.78400000000002,1138.9289999999999,5.41,4.8660000000000005,1.03,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,6.999076011713291,5.383976850430932,1.398634324538392,0.012837224705172217,BRA,South America,Brazil,1613520000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.060697840353612,4.754088292866754
10030626.0,51879.0,45245.28599999999,243457.0,1367.0,1036.5710000000001,47189.753,244.06799999999998,212.859,1145.36,6.431,4.877,1.04,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.001328037692601,5.386422266118176,1.398634324538392,0.01703333929878037,BRA,South America,Brazil,1613606400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1357685145678222,4.7149915961964
10084208.0,53582.0,45536.143,244737.0,1280.0,1035.4289999999999,47441.833,252.08,214.22799999999998,1151.382,6.022,4.871,1.05,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.003641794989395,5.388699632127023,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1613692800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1072099696478683,4.729018920036526
10139148.0,54940.0,47056.28599999999,245977.0,1240.0,1063.5710000000001,47700.302,258.469,221.37900000000002,1157.215,5.834,5.004,1.05,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.006001462448538,5.3908945004364375,1.398634324538392,0.021189299069938092,BRA,South America,Brazil,1613779200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.093421685162235,4.739888655084543
10168174.0,29026.0,47665.857,246504.0,527.0,1037.0,47836.857,136.555,224.247,1159.695,2.479,4.879,1.06,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.007242969350957,5.391823970931029,1.398634324538392,0.02530586526477026,BRA,South America,Brazil,1613865600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.7218106152125467,4.462787190925709
10195160.0,26986.0,46921.429000000004,247143.0,639.0,1052.857,47963.814000000006,126.95700000000001,220.745,1162.701,3.0060000000000002,4.953,1.07,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.008394045864217,5.392948314151739,1.398634324538392,0.029383777685209667,BRA,South America,Brazil,1613952000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.8055008581584002,4.431138516024918
10257875.0,62715.0,47984.857,248529.0,1386.0,1084.143,48258.861,295.047,225.748,1169.221,6.521,5.1,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.011057402553774,5.3953770723656875,1.398634324538392,0.03342375548694973,BRA,South America,Brazil,1614038400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.141763230275788,4.797371426606096
10324463.0,66588.0,49388.0,249957.0,1428.0,1123.857,48572.129,313.268,232.34900000000002,1175.9389999999999,6.718,5.287000000000001,1.08,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.013867472221732,5.39786530359633,1.398634324538392,0.03342375548694973,BRA,South America,Brazil,1614124800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1547282074401557,4.823395970861791
10390461.0,65998.0,51405.0,251498.0,1541.0,1148.714,48882.621,310.492,241.838,1183.1889999999999,7.25,5.404,1.09,73.61,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.016634816596126,5.400534535744163,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1614211200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1878026387184195,4.819530774903619
10455630.0,65169.0,53060.28599999999,252835.0,1337.0,1156.857,49189.212999999996,306.592,249.62599999999998,1189.479,6.29,5.443,1.09,76.39,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.019350206190556,5.402837193244554,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1614297600000000000,Em Desenvolvimento,Alta_estringencia,População com muitos velhos,Pouco Povoado,3.1261314072619846,4.814041056919891
10517232.0,61602.0,54012.0,254221.0,1386.0,1177.714,49479.024000000005,289.811,254.10299999999998,1196.0,6.521,5.541,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.021901454142414,5.405211422722402,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1614384000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.141763230275788,4.789594812405718
10551259.0,34027.0,54726.429000000004,254942.0,721.0,1205.4289999999999,49639.106,160.082,257.464,1199.392,3.392,5.671,1.1,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.023304283721873,5.406441388492679,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1614470400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.857935264719429,4.531823661088799
10587001.0,35742.0,55977.28599999999,255720.0,778.0,1225.286,49807.255999999994,168.15099999999998,263.349,1203.052,3.66,5.763999999999999,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.024772954101117,5.407764695761827,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1614556800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.890979596989689,4.553178850482488
10646926.0,59925.0,55578.71400000001,257361.0,1641.0,1261.714,50089.178,281.921,261.474,1210.772,7.72,5.936,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.027224235573469,5.4105427353886215,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1614643200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.215108581053093,4.777608042705691
10718630.0,71704.0,56309.570999999996,259271.0,1910.0,1330.5710000000001,50426.514,337.336,264.91200000000003,1219.758,8.986,6.26,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.030139279623314,5.413753942745782,1.398634324538392,0.04532297878665747,BRA,South America,Brazil,1614729600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2810333672477277,4.855543383414977
10793732.0,75102.0,57610.143,260970.0,1699.0,1353.1429999999998,50779.835999999996,353.32199999999995,271.031,1227.751,7.992999999999999,6.3660000000000005,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.033171630667671,5.416590585563193,1.398634324538392,0.04532297878665747,BRA,South America,Brazil,1614816000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.230193378869046,4.87565150261533
10869227.0,75495.0,59085.28599999999,262770.0,1800.0,1419.286,51135.008,355.171,277.971,1236.219,8.468,6.6770000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.036198658937098,5.419575781062139,1.398634324538392,0.04921802267018165,BRA,South America,Brazil,1614902400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.255272505103306,4.877918189452821
10938836.0,69609.0,60229.143,264325.0,1555.0,1443.4289999999999,51462.488,327.48,283.35200000000003,1243.535,7.316,6.791,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.038971111241281,5.4221382408789065,1.398634324538392,0.04921802267018165,BRA,South America,Brazil,1614988800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.1917303933628562,4.842665394749131
11019344.0,80508.0,66869.286,265411.0,1086.0,1495.5710000000001,51841.242999999995,378.755,314.591,1248.644,5.109,7.0360000000000005,1.12,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.042155741007584,5.423918918303484,1.398634324538392,0.04921802267018165,BRA,South America,Brazil,1615075200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.035829825252828,4.905839037923494
11051665.0,32321.0,66380.571,266398.0,987.0,1525.4289999999999,51993.299000000006,152.056,312.29200000000003,1253.287,4.643,7.176,1.11,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.043427712033792,5.425530960016941,1.398634324538392,0.04532297878665747,BRA,South America,Brazil,1615161600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,2.9943171526696366,4.50948478922394
11122429.0,70764.0,67929.0,268370.0,1972.0,1572.714,52326.212999999996,332.914,319.577,1262.565,9.277000000000001,7.399,1.1,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.046199642111102,5.428733966181565,1.398634324538392,0.04139268515822507,BRA,South America,Brazil,1615248000000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.2949069106051923,4.849812373825431
11202305.0,79876.0,69096.429,270656.0,2286.0,1626.4289999999999,52701.995,375.782,325.069,1273.319,10.755,7.652,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.049307392829576,5.432417659130787,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1615334400000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.359076226059263,4.902416308309034
11277717.0,75412.0,69140.714,272889.0,2233.0,1702.714,53056.776,354.781,325.277,1283.825,10.505,8.011000000000001,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.0522211923200375,5.4359860298597695,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1615420800000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.348888723071438,4.877440458855396
11363380.0,85663.0,70593.286,275105.0,2216.0,1762.1429999999998,53459.78400000001,403.00699999999995,332.111,1294.25,10.425,8.29,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.055507530055801,5.439498483710935,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1615507200000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.345569756056392,4.932793279734042
11439558.0,76178.0,71531.714,277102.0,1997.0,1825.286,53818.168,358.385,336.526,1303.645,9.395,8.587,1.09,67.13,212559409.0,25.04,33.5,8.552,5.06,14103.452,177.96099999999998,8.11,2.2,75.88,0.765,7.058409244573318,5.442639660339537,1.398634324538392,0.03742649794062367,BRA,South America,Brazil,1615593600000000000,Em Desenvolvimento,Media_estringencia,População com muitos velhos,Pouco Povoado,3.3003780648707024,4.881829566377358
